MARC. DIAD.	Marcus Diadochus	 IV d. C. ?	 	 	 	 	 	 	 				
	 	 	 	 	Ar 	Sermo contra Arianos 	 	 	 				
MARGITES	Margites	 VII/	 		 	 	 	 	 				
MARIA ALCH.	Maria	 II d. C. 	 	 alchemista 	 	 	 	 	 				
MARIAN.	Marianus	 V/VI d. C. 	 	 epigrammaticus 	 	 	 	 	 				
MARIN.	Marinus	 V/VI d. C. 	 	 biographus 	 	 	 	 	 				
	 	 	 	 	Procl 	Vita Procli 	 	 	 				
MARINUS	Marinus	 	 	 epigrammaticus	 	 	 	 	 				
MAR. MERC.	Marius Mercator	 V d. C. 	 	 scriptor ecclesiasticus 	 	 	 	 	 				
	 	 	 	 	Cyr. Apol 	Cyrilli Alexandrini apologeticus 	 	 	 				
	 	 	 	 	Eph. Syn 	Synodi Ephesianae actio sexta 	 	 	 				
	 	 	 	 	Nest. Serm 	Nestorii sermones 	 	 	 				
	 	 	 	 	Sub 	Liber subnotationum in uerbo Iuliani 	 	 	 				
MAR. VICT.	Marius Victorinus	 III d. C. 	 	 grammaticus latinus 	 	 	 	 	 				
	 	 	 	 	Rh 	Explanationes in rhetoricam M. Tulli Ciceronis 	 	 	 				
MARM. PAR.	Marmor Parium	 III a. C. 	 	 	 	 	 	 	 				
MARSYAS PELLAEUS	Marsyas Pellaeus	 III a. C. 	 	 historici	 	 	 	 	 				
MART.	Martialis	 I d. C. 	 	 epigrammaticus latinus 	 	 	 	 	 				
	 	 	 	 	Sp 	Spectacula 	 	 	 				
MART. CAP.	Martianus Capella	 V d. C. 	 	 grammaticus latinus 	 	 	 	 	 				
MART. IGN.	Martyrium Ignatii	 IV/V d. C. 	 	 	 	 	 	 	 				
	 	 	 	 	Ant 	Martyrium Ignatii Antiochenum 	 	 	 				
	 	 	 	 	Rom 	Martyrium Ignatii Romanum 	 	 	 				
MARTYRIUM PANSOPHII	Martyrium Pansophii		 		 	 	 	 	 				
			 	  	 	 	 	 	 				
MART. POL.	Martyrium Polycarpi	 IV d. C. 	 	 	 	 	 	 	 				
	 	 	 	 	Epil. Mosq 	epilogus alter e codice Mosquensi 	 	 	 				
MART. IUL.	Martyrium sanctae Iulianae	 V d. C. ?	 	 	 	 	 	 	 				
MART. NOT.	Martyrium sanctorum notariorum Marciani et Martyrii	 V d. C. ?	 	 	 	 	 	 	 				
MART. ANT.	Martyrius Antiochenus	 V d. C. 	 	 	 	 	 	 	 				
	 	 	 	 	Pan 	Panegyricus Iohannis Chrysostomi 	 	 	 				
MATI.	Matidius, Tarsinus et alii	 IV d. C. 	 	 scriptores ecclesiastici 	 	 	 	 	 				
	 	 	 	 	Ep 	Epistula ad Epiphanium 	 	 	 				
MATRES THEBANUS	Matres Thebanus	 	 	 historicus	 	 	 	 	 				
MATRO PITANEUS	Matro Pitaneus	 IV a. C. 	 	 parodius	 	 	 	 	 				
MAXIM.	Maximianus Constantinopolitanus	 V d. C. 	 	 scriptor ecclesiasticus 	 	 	 	 	 				
	 	 	 	 	Ep. Cyr 	Epistula ad Cyrillum Alexandrinum 	 	 	 				
	 	 	 	 	Ep. Syn 	Epistula synodica 	 	 	 				
	 	 	 	 	Ep. Tened 	Epistula ad Tenedios 	 	 	 				
MAX.	Maximus	 II d. C. 	 	 astrologus 	 	 	 	 	 				
	 	 	 	 	Epit 	Epitome 	 	 	 				
MAX. GRAMM.	Maximus	 a. IV/	 	 grammaticus 	 	 	 	 	 				
	 	 	 	 	Aug. Epist 	Augustini epistulae 	 	 	 				
MAX. RH.	Maximus	 IV d. C. 	 	 rhetor 	 	 	 	 	 				
MAX. TYR.	Maximus Tyrius	 II d. C. 	 	 sophista 	 	 	 	 	 				
MEDEIUS	Medeius	 	 	 historicus	 	 	 	 	 				
MEGASTH.	Megasthenes	 IV/III a. C. 	 	 historicus 	 	 	 	 	 				
MEGES	Meges	 I d. C. 	 	 medicus	 	 	 	 	 				
MEGETHIUS	Megethius	V/VI d. C. 	 	 rhetor	 	 	 	 	 				
MEGILLUS	Megillus	 	 	 historicus	 	 	 	 	 				
MELA, POMPONIUS	Mela, Pomponius	 I d. C. 	 	 geographus latinus	 	 	 	 	 				
MELAMP.	Melampus	 	 	 scriptor de diuinatione 	 	 	 	 	 				
	 	 	 	 	Lun 	Lunarium 	 	 	 				
	 	 	 	 	Naeu 	diuinatio ex naeuis corporis 	 	 	 				
MELANIPP.	Melanippides	 V a. C. 	 	 lyricus 	 	 	 	 	 				
MELANTH. EPIGR.	Melanthius	 V a. C. 	 	 elegiacus 	 	 	 	 	 				
MELANTH. HIST.	Melanthius	 IV/III a. C. 	 	 historicus 	 	 	 	 	 				
MELANTH. TRAG.	Melanthius Rhodius	 II a. C. 	 	 tragicus 	 	 	 	 	 				
MEL.	Meleager	 II/I a. C. 	 	 epigrammaticus 	 	 	 	 	 				
MELINNO	Melinno	 II a. C. ?	 	 lyrica	 	 	 	 	 				
MELISSA	Melissa	 	 	 pythagorica	 	 	 	 	 				
MELISSEUS	Melisseus	 	 	 historicus	 	 	 	 	 				
MELISS.	Melissus	 V a. C. 	 	 philosophus 	 	 	 	 	 				
MELIT. ANT.	Melitus	 IV d. C. 	 	 	 	 	 	 	 				
	 	 	 	 	Hom 	Homilia 	 	 	 				
	 	 	 	 	Ep 	Epistula synodalis ad Iouianum imperatorem 	 	 	 				
	 	 	 	 	Fr 	Fragmentum 	 	 	 				
MELIT. FR. PAP.	Melitianorum	 IV d. C. 	 	 	 	 	 	 	 				
MELIT.	Melito Sardensis	 II d. C. 	 	 scriptor ecclesiasticus 	 	 	 	 	 				
	 	 	 	 	Fr 	Fragmenta 	 	 	 				
	 	 	 	 	Fr. Hymn 	Fragmentum Hymni 	 	 	 				
	 	 	 	 	Pasch 	de pascha 	 	 	 				
MEMN.	Memno	 I a. C. /	 	 historicus 	 	 	 	 	 				
MEMN. EPH.	Memno Ephesinus	 V d. C. 	 	 scriptor ecclesiasticus 	 	 	 	 	 				
	 	 	 	 	Ep 	Epistula 	 	 	 				
MENAECHM.	Menaechmus	 IV/III a. C. 	 	 historicus 	 	 	 	 	 				
MEN.	Menander	 IV/III a. C. 	 	 comicus 	 	 	 	 	 				
	 	 	 	 	Asp 	Aspis 	 	 	 				
	 	 	 	 	Car 	Carchedonius 	 	 	 				
	 	 	 	 	Cith 	Citharista 	 	 	 				
	 	 	 	 	Col 	Colax 	 	 	 				
	 	 	 	 	Con 	Coneazomenae 	 	 	 				
	 	 	 	 	DE 	Dis Exapaton (fragmenta aliunde nota) 	 	 	 				
	 	 	 	 	Dysc 	Dyscolus 	 	 	 				
	 	 	 	 	Epit 	Epitrepontes 	 	 	 				
	 	 	 	 	Fab. Incert 	Fabula incerta 	 	 	 				
	 	 	 	 	Fr. Didot 	Fragmenta Didotiana 	 	 	 				
	 	 	 	 	Georg 	Georgus 	 	 	 				
	 	 	 	 	Her 	Heros 	 	 	 				
	 	 	 	 	Mis 	Misumenus 	 	 	 				
	 	 	 	 	Pc 	Periciromene 	 	 	 				
	 	 	 	 	Per 	Perinthia 	 	 	 				
	 	 	 	 	Phasm 	Phasma 	 	 	 				
	 	 	 	 	Sam 	Samia 	 	 	 				
	 	 	 	 	Sic 	Sicyonius 	 	 	 				
	 	 	 	 	Th 	Theophorumene 	 	 	 				
	 	 	 	 	Comp 	Menandri comparationes 	 	 	 				
	 	 	 	 	Mon 	Gnomae monostichoi 	 	 	 				
	 	 	 	 	Mon. Pap 	Gnomai monostichoi e papyris 	 	 	 				
	 	 	 	 	Fr 	Fragmenta 	 	 	 				
	 	 	 	 	Fr. Didot 	Fragmenta Didotiana 	 	 	 				
MEN. RH.	Menander	 III d. C. 	 	 rhetor 	 	 	 	 	 				
MEN. EPH.	Menander Ephesius	 III/II a. C. 	 	 historicus 	 	 	 	 	 				
MEN. PROT.	Menander Protector	 VI d. C. 	 	 historicus 	 	 	 	 	 				
MENAS CONSTANTINOPOLITANUS	Menas Constantinopolitanus	 VI d. C. 	 	 scriptor ecclesiasticus	 	 	 	 	 				
	 	 	 	 	Ep. Anth 	Epistula ad Anthimum 	 	 	 				
	 	 	 	 	Ep. Petr 	Epistula ad Petrum Hierosolymitanum 	 	 	 				
MENECL.	Menecles Barcaeus	 II a. C. 	 	 historicus 	 	 	 	 	 				
MENECR.	Menecrates	 V a. C. 	 	 comicus 	 	 	 	 	 				
MENECR. HIST.	Menecrates	 heleníst. 	 	 historicus 	 	 	 	 	 				
MENECR. EPH.	Menecrates Ephesius	 IV/III a. C. 	 	 poeta philosophus 	 	 	 	 	 				
MENECRATES SAMIUS	Menecrates Samius	 IV/III a. C. 	 	 epigrammaticus	 	 	 	 	 				
MENECR. $2	Menecrates Smyrnaeus	 I a. C. 	 	 epigrammaticus 	 	 	 	 	 				
MENECR. XANTH.	Menecrates Xanthius	 IV a. C. 	 	 historicus 	 	 	 	 	 				
MENEDEMUS ERETRIUS	Menedemus Eretrius	 V/IV a. C. 	 	 philosophus	 	 	 	 	 				
MENELAUS AEGAEUS	Menelaus Aegaeus	 d. III a. C. 	 	 epicus	 	 	 	 	 				
MENEMACH.	Menemachus	 I d. C. 	 	 medicus 	 	 	 	 	 				
MENESTH.	Menesthenes	 a. Ath. 	 	 historicus 	 	 	 	 	 				
MENEST.	Menestor	 V a. C. 	 	 pythagoricus 	 	 	 	 	 				
MENETOR	Menetor	 I a. C. 	 	 historicus	 	 	 	 	 				
MENNIPUS	Mennipus	 	 	 comicus	 	 	 	 	 				
MENIPPUS	Menippus	 I a. C. 	 	 geographus	 	 	 	 	 				
	 	 	 	 	Fr 	Fragmenta 	 	 	 				
MENIPP.	Menippus	 III a. C. 	 	 philosophus 	 	 	 	 	 				
	 	 	 	 	Ep 	Epistula 	 	 	 				
MENO	Meno	 IV a. C. 	 	 medicus	 	 	 	 	 				
	 	 	 	 	Iatr 	Iatrica 	 	 	 				
MENODOT. NIC.	Menodotus Nicomedensis	 II d. C. 	 	 medicus 	 	 	 	 	 				
MENODOT. PERINTH.	Menodotus Perinthius	 	 	 historicus 	 	 	 	 	 				
MENODOT. SAM.	Menodotus Samius	 III a. C. 	 	 historicus 	 	 	 	 	 				
MENOPH. DAM.	Menophilus Damascenus	 heleníst. 	 	 epicus 	 	 	 	 	 				
MEROPIS	Meropis	 VI a. C. 	 	 poema epicum	 	 	 	 	 				
MESOM.	Mesomedes	 II d. C. 	 	 lyricus 	 	 	 	 	 				
METAG.	Metagenes	 V/IV a. C. 	 	 comicus 	 	 	 	 	 				
METH.	Methodius Olympius	 III/IV d. C. 	 	 scriptor ecclesiasticus 	 	 	 	 	 				
	 	 	 	 	Arbitr 	de libero arbitrio 	 	 	 				
	 	 	 	 	Creat 	de creatis 	 	 	 				
	 	 	 	 	Fr 	Fragmenta 	 	 	 				
	 	 	 	 	Fr 	in Iob 	 	 	 				
	 	 	 	 	Fr. Mart 	Fragmenta ex sermone de martyribus 	 	 	 				
	 	 	 	 	Lepr 	de lepra 	 	 	 				
	 	 	 	 	Porph 	contra Porphyrium de cruce 	 	 	 				
	 	 	 	 	Res 	de resurrectione mortuorum 	 	 	 				
	 	 	 	 	Gen 	Fragmentum in Ge 	 	 	 				
	 	 	 	 	Palm 	Sermo in ramos palmarum 	 	 	 				
	 	 	 	 	Sym. et Ann 	Sermo de Symeone et Anna 	 	 	 				
	 	 	 	 	Symp 	Symposium 	 	 	 				
METOPUS	Metopus	 III a. C. 	 	 pythagoricus	 	 	 	 	 				
METROD.	Metrodorus	 IV d. C. 	 	 epigrammaticus 	 	 	 	 	 				
METROD. $2	Metrodorus	 IV/III a. C. 	 	 philosophus 	 	 	 	 	 				
METROD. CHIUS	Metrodorus Chius	 IV a. C. 	 	 philosophus 	 	 	 	 	 				
METROD. PHIL.	Metrodorus Lampsacenus	 VI a. C. 	 	 philosophus 	 	 	 	 	 				
METROD. SCEPS.	Metrodorus Scepsius	 II/I a. C. 	 	 historicus 	 	 	 	 	 				
METROPHANES	Metrophanes	 III/IV d. C. 	 	 historicus	 	 	 	 	 				
MICH.	Michael Ephesius	 XI/	 	 philosophus 	 	 	 	 	 				
MICHAELIUS	Michaelius	 VI d. C. 	 	 epigrammaticus	 	 	 	 	 				
MIMN.	Mimnermus	 VI a. C. 	 	 lyricus 	 	 	 	 	 				
MIMN. TRAG.	Mimnermus	 	 	 tragicus 	 	 	 	 	 				
MIM. FR. PAP.	Mimorum Fragmenta Papyracea	 	 	 	 	 	 	 	 				
	 	 	 	 	Adult 	Mimus Adulterae 	 	 	 				
	 	 	 	 	Charit 	Mimus Charitionis 	 	 	 				
MINUC.	Minucianus	 II d. C. 	 	 rhetor 	 	 	 	 	 				
MINYAS	Minyas	 V a. C. ?	 	 poema epicum	 	 	 	 	 				
MISC. TIR.	Miscellanea Tironiana	 	 	 	 	 	 	 	 				
MITHR.	Mithridates	 I a. C. 	 	 epistolographus 	 	 	 	 	 				
MNASALC.	Mnasalces	 III a. C. 	 	 epigrammaticus 	 	 	 	 	 				
MNASEAS	Mnaseas	 III a. C. 	 	 historicus	 	 	 	 	 				
MNESIM.	Mnesimachus	 IV a. C. 	 	 comicus 	 	 	 	 	 				
MNESITH. ATH.	Mnesitheus Atheniensis	 IV a. C. 	 	 medicus 	 	 	 	 	 				
MNESITH. CYZ.	Mnesitheus Cyzicenus	 III a. C. 	 	 medicus 	 	 	 	 	 				
MODERATUS GADITANUS	Moderatus Gaditanus	 I d. C. 	 	 philosophus	 	 	 	 	 				
MOER.	Moeris	 II d. C. 	 	 grammaticus 	 	 	 	 	 				
MOERO	Moero	 IV/III a. C. 	 	 epica	 	 	 	 	 				
MOLPIS	Molpis	 II/I a. C. 	 	 historicus	 	 	 	 	 				
MONIMUS	Monimus	 III a. C. 	 	 paradoxographus	 	 	 	 	 				
MONIMUS SYRACUSANUS	Monimus Syracusanus	IV a. C.  	 	 philosophus (Monim. )	 	 	 	 	 				
MONTANUS	Montanus	 II d. C. 	 	 (Montan. )	 	 	 	 	 				
	 	 	 	 	Orac 	Oracula 	 	 	 				
MON. ANC. GR.	Monumentum Ancyranum Graecum	 I d. C. 	 	 	 	 	 	 	 				
MORSIMUS	Morsimus	 V a. C. 	 	 tragicus	 	 	 	 	 				
MOSCHIO	Moschio	 	 	 gnomologus	 	 	 	 	 				
	 	 	 	 	Gnom 	Gnomae 	 	 	 				
	 	 	 	 	Hyp 	Hypothecae 	 	 	 				
MOSCHIO HIST.	Moschio	 III a. C. 	 	 historicus 	 	 	 	 	 				
MOSCHIO TRAG.	Moschio	 III a. C. 	 	 tragicus 	 	 	 	 	 				
MOSCH.	Moschus	 II a. C. 	 	 bucolicus 	 	 	 	 	 				
MOSES	Moses	 II d. C. 	 	 alchemista	 	 	 	 	 				
MUC. SCAEU.	Mucius Scaeuola	 I a. C. 	 	 epigrammaticus 	 	 	 	 	 				
MULOMEDICINA CHIRONIS	Mulomedicina Chironis	 	 		 	 	 	 	 				
MUND.	Mundus Munatius	 I d. C. 	 	 epigrammaticus 	 	 	 	 	 				
PS. MUSA	Pseudo Musa, Antonius	 I d. C. 	 	 medicus 	 	 	 	 	 				
MUSAE.	Musaeus	 V/VI d. C. 	 	 epicus 	 	 	 	 	 				
MUSAE. $2	Musaeus	 	 	 philosophus 	 	 	 	 	 				
MUSIC.	Musicius	 	 	 epigrammaticus 	 	 	 	 	 				
MUSON.	Musonius Rufus	 I d. C. 	 	 philosophus 	 	 	 	 	 				
	 	 	 	 	Ep 	Epistulae spuriae 	 	 	 				
	 	 	 	 	Fr 	Fragmentum 	 	 	 				
MYIA	Myia	 	 	 pythagorica	 	 	 	 	 				
MYRIN.	Myrinus	 I a. C. 	 	 epigrammaticus 	 	 	 	 	 				
MYRO	Myro	 III a. C. 	 	 historicus	 	 	 	 	 				
MYRSIL.	Myrsilus	 III a. C. 	 	 historicus 	 	 	 	 	 				
MYRTIL.	Myrtilus	 V a. C. 	 	 comicus 	 	 	 	 	 				
MYRTIS	Myrtis	 V a. C. ?	 	 lyrica	 	 	 	 	 				
NAASS. CARM.	Naassenorum Carmina	 II d. C. 	 	 	 	 	 	 	 				
NAEU.	Naeuius	 III d. C. 	 	 poeta latinus 	 	 	 	 	 				
	 	 	 	 	Com 	Palliatarum fragmenta 	 	 	 				
	 	 	 	 	Poet 	Carminum epicorum fragmenta 	 	 	 				
	 	 	 	 	Praet 	Praetextarum fragmenta 	 	 	 				
	 	 	 	 	Trag 	Tragoediarum fragmenta 	 	 	 				
NARCISSUS HIEROSOLYMITANUS	Narcissus Hierosolymitanus	 II d. C. 	 		 	 	 	 	 				
NARR. IOS.	Narratio Iosephi Arimathiensis	 	 	 	 	 	 	 	 				
NAUMACH.	Naumachius	 II d. C. 	 	 epicus 	 	 	 	 	 				
NAUSICR.	Nausicrates	 IV a. C. 	 	 comicus 	 	 	 	 	 				
NAUSIPH.	Nausiphanes	 IV/III a. C. 	 	 philosophus 	 	 	 	 	 				
NAUTARUM CANTIUNCULA	Nautarum cantiuncula	 II/III d. C. 	 		 	 	 	 	 				
NEANTHES CYZICENUS	Neanthes Cyzicenus	 III a. C. 	 	 historicus (Neanth. Cyz. )	 	 	 	 	 				
NEANTHES CYZICENUS IUNIOR	Neanthes Cyzicenus Iunior	 III/II a. C. 	 	 historicus (Neanth. Cyz. Iun. )	 	 	 	 	 				
NEARCH.	Nearchus	 IV a. C. 	 	 historicus 	 	 	 	 	 				
NECH.	Nechepso	 II a. C. 	 	 astrologus 	 	 	 	 	 				
NECT.	Nectarius Constantinopolitanus	 IV d. C. 	 	 scriptor ecclesiasticus 	 	 	 	 	 				
	 	 	 	 	Thdr 	de festo Theodori 	 	 	 				
NEILUS	Neilus	 V d. C. 	 	 epigrammaticus	 	 	 	 	 				
NEMES.	Nemesius Emesenus	 IV d. C. 	 	 scriptor ecclesiasticus 	 	 	 	 	 				
	 	 	 	 	Nat. Hom 	de natura hominis 	 	 	 				
NEOPHR.	Neophro	 V a. C. 	 	 tragicus 	 	 	 	 	 				
NEOPTOL.	Neoptolemus Parianus	 III/II a. C. 	 	 epicus et grammaticus 	 	 	 	 	 				
NEPOS, CORNELIUS	Nepos, Cornelius	 I a. C. 	 	 historicus latinus	 	 	 	 	 				
	 	 	 	 	Fr 	Fragmenta 	 	 	 				
NEPUALIUS	Nepualius	 II d. C. 	 	 philosophus	 	 	 	 	 				
NESSAS	Nessas	 V a. C. 	 	 philosophus	 	 	 	 	 				
NESTOR	Nestor	 II/III d. C. 	 	 epigrammaticus	 	 	 	 	 				
NEST.	Nestorius Constantinopolitanus	 V d. C. 	 	 scriptor ecclesiasticus 	 	 	 	 	 				
	 	 	 	 	Ep. Ant 	Epistula ad Antiochum praefectum 	 	 	 				
	 	 	 	 	Ep. Cyr 	Epistulae ad Cyrillum 	 	 	 				
	 	 	 	 	Ep. Thds 	Epistula ad Theodosium 	 	 	 				
	 	 	 	 	Fr 	Fragmenta 	 	 	 				
	 	 	 	 	Hom. in Heb 	Homilia in Ep. Heb 	 	 	 				
	 	 	 	 	Hom. Tent 	Homiliae in tentationes 	 	 	 				
NICAENET.	Nicaenetus	 III/II a. C. 	 	 epicus et epigrammaticus 	 	 	 	 	 				
NIC.	Nicander Colophonius	 II a. C. 	 	 epicus 	 	 	 	 	 				
	 	 	 	 	Al 	Alexipharmaca 	 	 	 				
	 	 	 	 	Fr 	Fragmenta 	 	 	 				
	 	 	 	 	Th 	Theriaca 	 	 	 				
	 	 	 	 	Fr 	Fragmenta 	 	 	 				
	 	 	 	 	Fr. Hist 	Fragmenta historica 	 	 	 				
	 	 	 	 	 Sch 	 Scholia 	 	 	 				
	 	 	 	 	 Sch 	 Scholia uetera 	 	 	 				
NICAND. THYAT.	Nicander Thyatirius	 II a. C. ?	 	 historicus 	 	 	 	 	 				
NICANOR	Nicanor	 I/II d. C. 	 	 grammaticus	 	 	 	 	 				
	 	 	 	 	Od 	"<FONT FACE=""SPIonic"">peri\ 7)Odusseiakh=j stigmh=j</FONT> "	 	 	 				
NICANOR HERMIUS	Nicanor Hermius	 II d. C. 	 	 historicus	 	 	 	 	 				
NICARCH.	Nicarchus	 I d. C. 	 	 epigrammaticus 	 	 	 	 	 				
NICARCHUS	Nicarchus	 IV/III a. C. 	 	 epigrammaticus uetus	 	 	 	 	 				
NICARCH. HIST.	Nicarchus	 I d. C. 	 	 historicus 	 	 	 	 	 				
NIC. $2	Nicias	 III a. C. 	 	 epigrammaticus 	 	 	 	 	 				
NICIAS	Nicias	 V a. C. 	 	 epistolographus	 	 	 	 	 				
NICIAS GRAMM.	Nicias	 I a. C. 	 	 grammaticus 	 	 	 	 	 				
NIC. $3	Nicias	 	 	 historicus 	 	 	 	 	 				
	 	 	 	 	Arc 	Arcadica 	 	 	 				
NIC. MAL.	Nicias Maleotes	 a. Plu. 	 	 historicus 	 	 	 	 	 				
NICO	Nico	 IV/	 	 comicus	 	 	 	 	 				
NICOBULE	Nicobule	 heleníst. 	 	 historica	 	 	 	 	 				
NICOCH.	Nicochares	 V/IV a. C. 	 	 comicus 	 	 	 	 	 				
NICOCL.	Nicocles Laco	 a. I a. C. 	 	 historicus 	 	 	 	 	 				
NICOCRATES	Nicocrates	 III a. C. ?	 	 historicus	 	 	 	 	 				
NICOD.	Nicodemus Heracleensis	 	 	 epigrammaticus 	 	 	 	 	 				
NICOL. COM.	Nicolaus	 II a. C. ?	 	 comicus 	 	 	 	 	 				
NICOL. MON.	Nicolaus	 V d. C. 	 	 monachus 	 	 	 	 	 				
	 	 	 	 	Ep 	Epistula 	 	 	 				
NICOL.	Nicolaus	 V d. C. 	 	 rhetor 	 	 	 	 	 				
	 	 	 	 	Prog 	Progymnasmata 	 	 	 				
NIC. DAM.	Nicolaus Damascenus	 I a. C. 	 	 historicus 	 	 	 	 	 				
	 	 	 	 	Vit. Caes 	Vita Caesaris 	 	 	 				
NICOM. COM.	Nicomachus	 III a. C. 	 	 comicus 	 	 	 	 	 				
NICOMACHUS	Nicomachus	 heleníst. 	 	 epigrammaticus	 	 	 	 	 				
NICOM.	Nicomachus	 II d. C. 	 	 historicus 	 	 	 	 	 				
	 	 	 	 	Aeg 	de Aegyptorum festibus 	 	 	 				
NICOM. TRAG.	Nicomachus Alexandrinus	 III a. C. 	 	 tragicus 	 	 	 	 	 				
NICOM. ATHEN.	Nicomachus Atheniensis	 V a. C. 	 	 tragicus 	 	 	 	 	 				
NICOM. $2	Nicomachus Gerasenus	 I/II d. C. 	 	 mathematicus 	 	 	 	 	 				
	 	 	 	 	Ar 	Arithmetica introductio 	 	 	 				
	 	 	 	 	Exc 	Excerpta 	 	 	 				
	 	 	 	 	Harm 	Harmonicum enchiridion 	 	 	 				
NICOMEDES	Nicomedes	 IV a. C. 	 	 historicus	 	 	 	 	 				
NICOPHO	Nicopho	 V/IV a. C. 	 	 comicus	 	 	 	 	 				
NICOSTR. COM.	Nicostratus	 IV a. C. 	 	 comicus 	 	 	 	 	 				
NICOSTR. HIST.	Nicostratus	 a. I a. C. 	 	 historicus 	 	 	 	 	 				
NICOSTR.	Nicostratus	 II d. C. 	 	 philosophus 	 	 	 	 	 				
NIGER, SEXTIUS	Niger, Sextius	 	 	 medicus	 	 	 	 	 				
NIL.	Nilus Ancyranus	 V d. C. 	 	 scriptor ecclesiasticus 	 	 	 	 	 				
	 	 	 	 	Epict 	Epicteti Encheiridion ad Christianorum usum accomodatum (spurium) 	 	 	 				
	 	 	 	 	in Cant 	in Canticum canticorum 	 	 	 				
	 	 	 	 	Magistr 	de magistris et discipulis 	 	 	 				
	 	 	 	 	Narr 	Narratio 	 	 	 				
NONIUS MARCELLUS	Nonius Marcellus	 IV d. C. 	 	 grammaticus latinus	 	 	 	 	 				
NONNOS.	Nonnosus	 VI d. C. 	 	 historicus 	 	 	 	 	 				
NONN.	Nonnus	 IV/V d. C. 	 	 epicus 	 	 	 	 	 				
	 	 	 	 	D 	Dionysiaca 	 	 	 				
	 	 	 	 	Par. Eu. Io 	Paraphrasis Euangelii Iohannis 	 	 	 				
PS. NONN.	Pseudo Nonnus	 VI d. C. 	 	 scriptor ecclesiasticus 	 	 	 	 	 				
	 	 	 	 	Comm. in Or 	in IV orationes Gregorii Nazianzeni commentarii 	 	 	 				
NOSS.	Nossis	 III a. C. 	 	 epigrammatica 	 	 	 	 	 				
NOSTI	Nosti	 VII a. C. ?	 	 poema epicum	 	 	 	 	 				
NOT. TIR.	Notae Tironianae	 	 	 	 	 	 	 	 				
NOUUM TESTAMENTUM	Nouum Testamentum	 I d. C. 	 		 	 	 	 	 				
	 	 	 	 	Act. Ap 	Acta apostolorum 	 	 	 				
	 	 	 	 	Apoc 	Apocalypsis Iohannis 	 	 	 				
	 	 	 	 	Ep. Col 	Epistula ad Colossenses 	 	 	 				
	 	 	 	 	Ep. Cor 	Epistula ad Corinthios 	 	 	 				
	 	 	 	 	Ep. Eph 	Epistula ad Ephesios 	 	 	 				
	 	 	 	 	Ep. Gal 	Epistula ad Galatas 	 	 	 				
	 	 	 	 	Ep. Hebr 	Epistula ad Hebraeos 	 	 	 				
	 	 	 	 	Ep. Iac 	Epistula Iacobi 	 	 	 				
	 	 	 	 	Ep. Io 	Epistula Iohannis 	 	 	 				
	 	 	 	 	Ep. Iud 	Epistula Iudae 	 	 	 				
	 	 	 	 	Ep. Petr 	Epistulae Petri 	 	 	 				
	 	 	 	 	Ep. Phil 	Epistula ad Philippenses 	 	 	 				
	 	 	 	 	Ep. Philem 	Epistula ad Philemonem 	 	 	 				
	 	 	 	 	Ep. Rom 	Epistula ad Romanos 	 	 	 				
	 	 	 	 	Ep. Thess 	Epistulae ad Thessalonicenses 	 	 	 				
	 	 	 	 	Ep. Ti 	Epistulae ad Timotheum 	 	 	 				
	 	 	 	 	Ep. Tit 	Epistula ad Titum 	 	 	 				
	 	 	 	 	Eu. Io 	Euangelium secundum Iohannem 	 	 	 				
	 	 	 	 	Eu. Luc 	Euangelium secundum Lucam 	 	 	 				
	 	 	 	 	Eu. Marc 	Euangelium secundum Marcum 	 	 	 				
	 	 	 	 	Eu. Matt 	Euangelium secundum Matthaeum 	 	 	 				
NUMENIUS	Numenius	 a. II d. C. 	 	 epigrammaticus	 	 	 	 	 				
NUMEN.	Numenius Apamensis	 II d. C. 	 	 platonicus 	 	 	 	 	 				
NUMEN. HER.	Numenius Heracleota	 III a. C. 	 	 poeta didacticus 	 	 	 	 	 				
NYMPHIS	Nymphis	 IV/III a. C. 	 	 historicus	 	 	 	 	 				
NYMPHOD.	Nymphodorus	 IV a. C. 	 	 historicus 	 	 	 	 	 				
			 	 	 	 	 	 	 				
	 	 	 	 	Fr 	Fragmenta 	 	 	 				
OD. XI SALOM.	Oda XI Salomonis	 I/II d. C. 	 	 	 	 	 	 	 				
OD.	Odyssea	 	 	 	 	 	 	 	 				
OECUM.	Oecumenius Triccaeus	 V/VI d. C. 	 	 scriptor ecclesiasticus 	 	 	 	 	 				
	 	 	 	 	Apoc 	Commentarius in Apocalypsin 	 	 	 				
	 	 	 	 	Rom. -Heb 	Fragmenta in epistulas Pauli 	 	 	 				
OEDIPODIA	Oedipodia	 VIII a. C. ?	 		 	 	 	 	 				
OEN. LYR.	Oeniades	 IV a. C. 	 	 lyricus 	 	 	 	 	 				
OENOM.	Oenomaus	 I a. C. ?	 	 epigrammaticus 	 	 	 	 	 				
OENOM. $2	Oenomaus	 II d. C. 	 	 philosophus 	 	 	 	 	 				
OENOPIDES	Oenopides	 V a. C. 	 	 philosophus	 	 	 	 	 				
OLYMPICUS MILESIUS	Olympicus Milesius	 II d. C. 	 	 medicus	 	 	 	 	 				
OLYMP. ALCH.	Olympiodorus	 IV d. C. 	 	 alchemista 	 	 	 	 	 				
OLYMP. HIST.	Olympiodorus	 IV/V d. C. 	 	 historicus 	 	 	 	 	 				
